Customer_ID,Signup_Date,Plan,Contract_Type,Industry,Acquisition_Channel,Monthly_Spend_USD,Tenure_Months,Num_Users,Logins_Per_Month,Features_Used,API_Calls_Monthly,Support_Tier,Support_Tickets_6M,Days_Since_Last_Login,Payment_Failures,NPS_Score,Churned
CUST-04498,2022-10-07,Starter,Monthly,Finance,Referral,34.63,10,10,24,8,4007,Basic,3,4,0,9,0
CUST-04499,2022-07-27,Starter,Annual,Marketing,Paid Search,35.39,16,8,13,16,4434,Basic,1,0,2,4,1
CUST-04500,2022-08-09,Starter,Monthly,Finance,Direct,36.64,4,7,19,12,3123,Standard,3,3,0,10,0
CUST-04501,2023-05-06,Business,Annual,Marketing,Referral,227.58,2,6,16,8,14844,Basic,2,24,0,7,0
CUST-04502,2022-12-10,Business,Monthly,Education,Organic Search,257.64,18,50,6,8,47756,Basic,2,9,1,2,1
CUST-04503,2022-05-12,Starter,Annual,Technology,Organic Search,36.94,5,8,18,18,1433,Premium,0,31,1,7,1
CUST-04504,2023-07-24,Professional,Two-Year,Legal,Paid Search,114.03,11,1,34,1,3384,Standard,2,28,2,9,0
CUST-04505,2023-04-09,Starter,Annual,Legal,Social Media,33.0,6,2,16,20,4663,Standard,3,9,1,10,1
CUST-04506,2023-10-28,Starter,Monthly,Retail,Paid Search,36.96,4,10,19,5,3631,Basic,2,24,0,3,1
CUST-04507,2023-11-08,Professional,Two-Year,Technology,Referral,104.79,2,2,20,1,3246,Standard,2,7,0,4,0
CUST-04508,2023-09-16,Business,Annual,Healthcare,Referral,263.15,2,25,28,10,44734,Standard,1,3,0,2,0
CUST-04509,2022-09-16,Professional,Annual,Marketing,Referral,121.92,14,3,16,20,3402,Standard,2,2,0,10,0
CUST-04510,2022-10-16,Professional,Monthly,Technology,Organic Search,91.15,15,3,17,2,105,Standard,4,6,1,9,0
CUST-04511,2022-03-24,Business,Two-Year,Education,Referral,289.85,7,16,11,1,23929,Basic,0,7,0,9,0
CUST-04512,2022-01-09,Starter,Annual,Education,Organic Search,34.95,10,3,18,14,1020,Basic,3,10,0,2,0
CUST-04513,2023-07-27,Enterprise,Two-Year,Retail,Referral,574.63,10,11,13,5,48950,Standard,1,5,0,2,0
CUST-04514,2022-02-18,Business,Monthly,Manufacturing,Direct,224.67,28,20,23,1,18448,Premium,1,25,0,3,0
CUST-04515,2023-02-20,Business,Annual,Retail,Organic Search,318.84,14,3,9,20,20313,Basic,2,2,0,2,0
CUST-04516,2022-08-08,Enterprise,Monthly,Marketing,Referral,690.58,13,16,18,16,5209,Basic,1,6,1,8,0
CUST-04517,2022-06-06,Business,Two-Year,Retail,Direct,225.39,7,50,29,12,2590,Standard,4,14,2,5,0
CUST-04518,2024-03-09,Enterprise,Monthly,Education,Referral,662.4,3,14,25,1,4817,Basic,1,11,0,7,0
CUST-04519,2024-01-24,Business,Monthly,Manufacturing,Organic Search,306.28,1,11,12,11,31526,Basic,2,12,0,5,0
CUST-04520,2022-08-05,Professional,Monthly,Healthcare,Organic Search,106.68,17,10,21,15,4548,Standard,2,30,3,3,1
CUST-04521,2022-12-11,Business,Two-Year,Legal,Organic Search,309.19,17,18,20,5,14922,Standard,4,2,0,3,0
CUST-04522,2024-03-30,Starter,Monthly,Retail,Direct,29.1,1,6,19,13,2764,Standard,2,28,0,8,0
CUST-04523,2022-05-08,Professional,Monthly,Education,Organic Search,114.14,16,3,10,1,4435,Basic,0,4,0,10,0
CUST-04524,2022-01-28,Professional,Two-Year,Healthcare,Paid Search,97.02,8,7,17,13,3538,Premium,1,10,1,1,1
CUST-04525,2024-01-31,Business,Annual,Marketing,Organic Search,296.94,5,41,6,15,27799,Standard,3,18,0,7,0
CUST-04526,2023-10-20,Enterprise,Monthly,Manufacturing,Paid Search,730.2,6,20,20,19,10328,Premium,4,38,0,6,0
CUST-04527,2023-04-30,Enterprise,Two-Year,Manufacturing,Referral,582.94,14,27,15,18,12011,Basic,1,3,1,5,0
CUST-04528,2023-07-26,Starter,Annual,Technology,Organic Search,29.52,3,4,25,13,4191,Basic,1,4,3,3,1
CUST-04529,2024-02-10,Starter,Monthly,Education,Paid Search,27.6,1,6,18,11,1297,Basic,1,21,0,8,0
CUST-04530,2024-03-25,Business,Monthly,Manufacturing,Social Media,306.32,2,13,17,2,9504,Standard,5,13,0,1,1
CUST-04531,2022-01-19,Enterprise,Annual,Technology,Referral,655.5,24,9,17,12,12785,Basic,4,27,0,9,0
CUST-04532,2024-03-31,Professional,Monthly,Finance,Social Media,102.52,2,9,13,2,3147,Basic,3,20,0,10,1
CUST-04533,2023-01-26,Starter,Two-Year,Legal,Organic Search,30.61,9,10,16,14,2642,Basic,1,10,0,6,0
CUST-04534,2022-07-21,Starter,Two-Year,Technology,Paid Search,36.17,16,2,15,4,2976,Basic,1,31,0,9,0
CUST-04535,2022-01-28,Business,Monthly,Marketing,Paid Search,273.18,1,23,9,14,41752,Standard,0,16,0,6,1
CUST-04536,2022-11-28,Professional,Monthly,Retail,Partner,115.03,10,4,25,2,3217,Basic,3,25,0,4,0
CUST-04537,2022-02-02,Starter,Annual,Retail,Social Media,35.41,15,7,25,18,355,Basic,3,25,1,7,0
CUST-04538,2022-10-03,Professional,Annual,Legal,Organic Search,106.87,13,6,21,19,1937,Standard,2,4,0,10,0
CUST-04539,2023-09-15,Starter,Annual,Legal,Organic Search,29.28,2,10,10,6,4582,Basic,5,3,1,9,0
CUST-04540,2022-12-08,Starter,Monthly,Education,Direct,37.06,15,2,12,12,356,Standard,2,47,0,10,1
CUST-04541,2023-12-28,Starter,Annual,Healthcare,Direct,26.25,4,10,14,4,2010,Premium,1,14,0,4,1
CUST-04542,2022-08-13,Business,Monthly,Finance,Referral,277.3,7,25,29,9,17489,Standard,1,5,0,9,0
CUST-04543,2022-12-03,Enterprise,Monthly,Legal,Social Media,638.73,6,21,14,12,27045,Basic,3,21,0,1,0
CUST-04544,2023-12-12,Professional,Monthly,Technology,Paid Search,111.72,5,9,13,5,2817,Basic,3,20,0,1,1
CUST-04545,2023-07-18,Business,Monthly,Manufacturing,Organic Search,318.8,10,31,14,14,31994,Basic,0,4,1,7,1
CUST-04546,2022-04-26,Starter,Monthly,Manufacturing,Referral,33.92,22,7,17,15,57,Standard,1,44,0,9,1
CUST-04547,2022-05-18,Professional,Monthly,Legal,Partner,94.71,11,6,8,5,3044,Basic,3,17,0,3,0
CUST-04548,2022-10-09,Starter,Annual,Finance,Direct,36.62,6,5,21,10,3150,Standard,1,31,0,9,1
CUST-04549,2023-07-07,Professional,Two-Year,Education,Paid Search,113.14,1,7,19,11,4507,Premium,1,6,0,1,0
CUST-04550,2023-09-18,Enterprise,Annual,Manufacturing,Organic Search,646.96,2,8,13,5,7159,Premium,2,41,0,10,0
CUST-04551,2022-03-11,Professional,Annual,Retail,Partner,126.17,19,3,19,7,743,Standard,1,3,0,5,0
CUST-04552,2023-10-01,Professional,Annual,Finance,Organic Search,91.83,6,10,15,18,2806,Basic,3,4,2,3,1
CUST-04553,2022-03-23,Starter,Monthly,Education,Social Media,28.25,12,10,17,1,2110,Premium,1,1,1,10,0
CUST-04554,2023-12-29,Enterprise,Monthly,Technology,Paid Search,776.83,2,3,17,8,38177,Basic,1,3,0,5,0
CUST-04555,2022-03-20,Enterprise,Annual,Retail,Social Media,605.44,5,45,15,7,5026,Basic,1,18,0,5,0
CUST-04556,2022-10-15,Enterprise,Monthly,Manufacturing,Organic Search,665.49,6,1,14,2,49347,Basic,0,3,1,9,1
CUST-04557,2022-07-21,Professional,Annual,Finance,Direct,112.8,5,1,16,4,3091,Basic,2,18,2,9,1
CUST-04558,2022-06-25,Business,Annual,Healthcare,Direct,317.44,17,30,16,2,29794,Basic,5,0,0,2,0
CUST-04559,2022-12-25,Professional,Monthly,Marketing,Paid Search,89.83,2,6,12,9,188,Basic,1,23,0,3,1
CUST-04560,2022-11-22,Starter,Annual,Marketing,Paid Search,27.66,8,4,10,14,769,Standard,3,22,0,9,0
CUST-04561,2023-10-30,Business,Two-Year,Marketing,Social Media,301.49,2,37,14,2,1633,Premium,5,26,0,5,0
CUST-04562,2023-10-02,Professional,Two-Year,Legal,Referral,105.44,8,7,22,4,954,Standard,1,3,0,8,0
CUST-04563,2024-03-27,Business,Monthly,Retail,Paid Search,308.44,2,45,20,13,21077,Basic,3,22,1,8,0
CUST-04564,2022-02-13,Enterprise,Monthly,Education,Organic Search,618.49,7,15,18,11,4706,Basic,2,23,3,8,0
CUST-04565,2023-10-29,Business,Annual,Manufacturing,Organic Search,288.06,4,32,11,12,38625,Standard,5,16,0,1,1
CUST-04566,2023-01-04,Starter,Monthly,Technology,Organic Search,27.91,3,10,9,6,4831,Standard,5,2,0,5,0
CUST-04567,2022-07-14,Starter,Monthly,Technology,Social Media,34.04,11,2,11,19,755,Basic,1,24,0,5,0
CUST-04568,2023-09-16,Professional,Annual,Retail,Social Media,109.35,7,5,23,8,2668,Standard,0,36,0,7,1
CUST-04569,2023-11-27,Starter,Annual,Technology,Organic Search,28.33,1,8,13,13,1610,Basic,0,1,0,6,0
CUST-04570,2023-07-06,Starter,Monthly,Technology,Partner,26.91,12,8,26,18,1854,Basic,2,3,0,7,0
CUST-04571,2022-09-28,Starter,Monthly,Marketing,Paid Search,35.82,12,4,11,2,359,Premium,2,7,1,7,0
CUST-04572,2022-07-07,Professional,Annual,Marketing,Paid Search,106.66,16,2,13,17,4877,Premium,2,7,3,3,1
CUST-04573,2023-05-23,Business,Annual,Education,Paid Search,258.47,10,17,5,3,43706,Premium,1,9,0,6,0
CUST-04574,2023-08-15,Enterprise,Two-Year,Manufacturing,Direct,665.21,3,24,15,11,11090,Premium,1,1,1,4,0
CUST-04575,2022-05-22,Business,Annual,Technology,Partner,251.43,7,48,15,5,10623,Premium,1,15,0,10,0
CUST-04576,2022-02-07,Starter,Monthly,Technology,Organic Search,34.77,4,4,15,4,2528,Standard,4,8,0,10,0
CUST-04577,2024-01-15,Starter,Annual,Healthcare,Social Media,27.51,3,9,19,5,2422,Standard,1,1,0,2,0
CUST-04578,2022-02-01,Professional,Annual,Finance,Direct,116.83,22,10,14,3,3392,Standard,3,21,0,10,0
CUST-04579,2023-03-01,Professional,Annual,Manufacturing,Paid Search,111.17,5,7,24,20,1711,Premium,2,14,0,8,0
CUST-04580,2022-03-17,Business,Annual,Finance,Social Media,272.47,21,2,6,13,48541,Standard,0,9,2,5,0
CUST-04581,2023-01-10,Starter,Monthly,Legal,Organic Search,31.9,15,6,17,7,795,Basic,1,15,0,4,0
CUST-04582,2022-11-24,Starter,Annual,Education,Paid Search,32.62,14,4,17,7,1343,Premium,3,17,1,2,1
CUST-04583,2022-08-30,Starter,Monthly,Finance,Referral,31.9,22,1,10,14,31,Premium,3,2,0,5,0
CUST-04584,2022-10-22,Professional,Annual,Technology,Referral,100.88,17,2,23,20,4955,Basic,2,4,2,8,0
CUST-04585,2023-12-17,Professional,Monthly,Manufacturing,Social Media,99.16,2,2,11,12,1328,Basic,4,2,0,1,1
CUST-04586,2022-09-02,Business,Two-Year,Technology,Paid Search,232.35,6,26,20,6,11191,Basic,3,4,0,3,0
CUST-04587,2023-04-13,Professional,Two-Year,Healthcare,Referral,117.28,10,2,18,1,3889,Basic,1,0,0,7,0
CUST-04588,2022-04-23,Business,Annual,Manufacturing,Social Media,294.23,19,28,27,17,4406,Basic,0,7,0,7,0
CUST-04589,2023-02-21,Starter,Annual,Manufacturing,Organic Search,31.13,12,8,16,6,909,Premium,0,3,0,3,0
CUST-04590,2024-03-02,Enterprise,Monthly,Technology,Referral,559.51,4,26,16,15,14349,Basic,1,3,0,7,0
CUST-04591,2022-09-23,Enterprise,Annual,Legal,Social Media,687.9,5,27,11,15,32782,Standard,1,5,0,1,0
CUST-04592,2023-02-22,Enterprise,Monthly,Finance,Referral,694.92,4,33,28,8,30795,Basic,5,1,0,5,0
CUST-04593,2023-12-19,Enterprise,Annual,Marketing,Social Media,659.43,6,39,12,16,36357,Standard,4,30,0,3,0
CUST-04594,2023-07-31,Starter,Annual,Manufacturing,Direct,34.43,2,10,25,14,4108,Basic,2,21,0,5,0
CUST-04595,2023-02-05,Starter,Annual,Technology,Social Media,34.55,3,2,7,17,1236,Basic,0,5,0,6,0
CUST-04596,2022-08-06,Starter,Annual,Legal,Referral,32.67,16,8,14,6,3453,Standard,2,10,3,5,1
CUST-04597,2022-09-26,Business,Monthly,Retail,Paid Search,268.19,5,9,22,20,44165,Basic,1,11,0,5,0
CUST-04598,2022-05-26,Starter,Annual,Manufacturing,Paid Search,34.7,25,5,34,17,2519,Standard,5,33,0,1,0
CUST-04599,2022-01-24,Enterprise,Monthly,Legal,Paid Search,567.3,13,50,19,5,40168,Standard,2,3,0,8,0
CUST-04600,2023-02-25,Starter,Monthly,Technology,Organic Search,37.49,1,5,11,13,4542,Basic,1,23,0,7,0
CUST-04601,2022-07-28,Business,Monthly,Legal,Direct,260.4,21,44,10,14,11247,Premium,2,6,0,8,0
CUST-04602,2022-07-09,Business,Monthly,Legal,Organic Search,287.01,24,11,28,18,17963,Premium,1,14,0,3,1
CUST-04603,2023-09-02,Professional,Annual,Marketing,Social Media,126.78,5,1,18,7,149,Basic,6,30,0,2,0
CUST-04604,2022-11-09,Starter,Monthly,Marketing,Social Media,34.7,4,8,25,5,2350,Standard,3,12,0,9,0
CUST-04605,2023-10-21,Starter,Annual,Technology,Social Media,34.87,6,8,23,9,2508,Standard,0,1,1,4,0
CUST-04606,2023-02-08,Starter,Monthly,Finance,Direct,32.54,10,1,16,7,3281,Basic,3,9,0,6,0
CUST-04607,2023-10-18,Business,Monthly,Finance,Organic Search,308.19,3,44,18,14,32307,Premium,2,19,0,10,0
CUST-04608,2024-01-17,Starter,Two-Year,Manufacturing,Referral,36.03,1,2,19,17,347,Standard,2,16,0,7,0
CUST-04609,2023-09-20,Enterprise,Monthly,Healthcare,Referral,630.62,3,38,14,13,35278,Basic,0,47,0,6,0
CUST-04610,2023-03-15,Starter,Annual,Technology,Referral,28.11,8,5,17,16,581,Standard,5,15,0,10,1
CUST-04611,2023-02-22,Starter,Monthly,Retail,Paid Search,26.53,5,6,25,4,2307,Basic,4,8,0,1,1
CUST-04612,2022-12-10,Business,Monthly,Retail,Partner,316.7,11,14,9,10,7817,Basic,2,5,0,7,0
CUST-04613,2022-12-01,Enterprise,Annual,Legal,Referral,549.95,13,49,8,20,231,Standard,2,7,0,9,0
CUST-04614,2023-10-14,Starter,Annual,Technology,Organic Search,35.77,3,1,12,13,736,Premium,1,0,0,6,0
CUST-04615,2023-04-02,Business,Two-Year,Healthcare,Referral,270.29,11,5,12,10,23451,Basic,2,5,0,9,0
CUST-04616,2023-09-26,Business,Annual,Education,Partner,274.6,1,45,25,5,24947,Basic,2,2,2,2,0
CUST-04617,2023-01-29,Enterprise,Annual,Healthcare,Direct,738.28,9,32,20,18,7035,Basic,3,9,0,3,0
CUST-04618,2023-03-10,Professional,Monthly,Technology,Organic Search,105.18,9,6,25,9,4461,Basic,1,23,0,10,0
CUST-04619,2022-07-08,Business,Monthly,Marketing,Direct,316.14,14,49,23,2,3720,Basic,2,14,0,3,1
CUST-04620,2023-10-19,Starter,Monthly,Healthcare,Referral,35.17,1,7,15,20,3366,Basic,1,11,0,4,1
CUST-04621,2022-04-06,Business,Monthly,Healthcare,Organic Search,267.29,11,50,7,7,32484,Basic,5,4,0,10,1
CUST-04622,2023-06-09,Starter,Annual,Technology,Organic Search,30.97,7,8,30,11,3663,Premium,2,6,0,6,0
CUST-04623,2023-12-02,Professional,Monthly,Manufacturing,Paid Search,128.49,3,7,10,10,2762,Basic,2,1,0,6,0
CUST-04624,2022-05-03,Enterprise,Annual,Technology,Social Media,714.38,20,39,13,12,24648,Basic,3,38,1,4,0
CUST-04625,2024-01-16,Business,Annual,Healthcare,Organic Search,264.52,3,7,21,8,1651,Standard,2,17,0,1,1
CUST-04626,2023-11-12,Starter,Annual,Legal,Social Media,31.71,5,9,20,1,3480,Premium,4,1,0,2,1
CUST-04627,2022-06-09,Business,Annual,Legal,Social Media,230.71,19,12,23,17,22199,Basic,1,0,1,6,0
CUST-04628,2024-03-23,Enterprise,Two-Year,Healthcare,Paid Search,600.97,3,5,6,2,15285,Standard,0,3,1,6,0
CUST-04629,2022-08-13,Starter,Monthly,Education,Direct,36.34,21,5,20,16,2329,Basic,4,9,0,1,1
CUST-04630,2023-12-07,Starter,Two-Year,Legal,Referral,32.64,2,7,20,9,655,Premium,2,1,0,6,0
CUST-04631,2022-02-20,Business,Monthly,Education,Organic Search,288.83,14,15,7,12,19330,Basic,3,34,0,7,1
CUST-04632,2023-04-13,Starter,Annual,Marketing,Paid Search,36.02,3,4,18,2,511,Standard,7,0,1,3,1
CUST-04633,2022-12-27,Starter,Monthly,Legal,Partner,31.6,7,4,6,16,2383,Premium,2,5,0,2,1
CUST-04634,2023-03-20,Business,Annual,Retail,Paid Search,281.89,12,37,21,2,30806,Basic,1,2,0,10,0
CUST-04635,2023-08-06,Starter,Monthly,Legal,Referral,26.37,9,9,25,7,2727,Standard,3,1,0,2,1
CUST-04636,2022-11-17,Business,Monthly,Manufacturing,Partner,261.83,8,32,12,20,25912,Basic,4,1,0,3,0
CUST-04637,2022-07-23,Professional,Monthly,Finance,Organic Search,103.51,4,10,16,10,2169,Basic,0,36,0,4,1
CUST-04638,2022-10-06,Starter,Annual,Marketing,Paid Search,28.94,4,5,21,5,2981,Basic,1,5,1,3,0
CUST-04639,2023-04-27,Enterprise,Annual,Education,Organic Search,583.01,5,7,20,17,25223,Basic,0,5,0,8,0
CUST-04640,2022-07-17,Starter,Monthly,Healthcare,Referral,31.95,17,10,15,14,3554,Standard,0,13,0,5,0
CUST-04641,2023-08-17,Business,Monthly,Retail,Referral,304.33,9,35,26,2,4342,Basic,2,5,2,2,0
CUST-04642,2023-04-23,Professional,Annual,Education,Paid Search,99.56,13,1,9,2,2602,Basic,3,2,0,4,0
CUST-04643,2023-03-04,Business,Annual,Finance,Organic Search,236.75,10,29,15,10,41569,Basic,2,7,1,6,0
CUST-04644,2023-05-08,Starter,Monthly,Education,Partner,32.8,7,10,27,6,1536,Basic,1,2,0,6,0
CUST-04645,2023-02-26,Professional,Monthly,Healthcare,Paid Search,119.81,15,9,18,8,2817,Basic,2,17,2,6,1
CUST-04646,2023-01-07,Professional,Monthly,Marketing,Social Media,101.89,12,6,16,17,4638,Standard,4,16,0,1,1
CUST-04647,2022-12-24,Enterprise,Annual,Marketing,Organic Search,604.63,18,39,12,4,49375,Premium,3,7,0,2,1
CUST-04648,2022-07-10,Starter,Two-Year,Legal,Organic Search,34.64,4,8,26,5,2920,Premium,2,1,0,10,0
CUST-04649,2023-11-10,Starter,Annual,Retail,Organic Search,26.45,5,2,12,14,2669,Premium,2,3,0,3,1
CUST-04650,2023-09-18,Enterprise,Two-Year,Manufacturing,Organic Search,607.01,9,1,19,9,34267,Basic,2,1,1,5,0
CUST-04651,2023-01-25,Business,Monthly,Legal,Paid Search,311.66,14,42,11,11,13687,Standard,2,5,0,7,0
CUST-04652,2022-08-04,Starter,Annual,Education,Referral,28.89,13,10,19,9,4648,Standard,1,12,2,7,0
CUST-04653,2023-01-07,Enterprise,Monthly,Marketing,Organic Search,755.92,10,14,11,12,30361,Standard,1,3,0,7,0
CUST-04654,2022-06-19,Business,Two-Year,Finance,Paid Search,310.63,14,14,13,2,39454,Standard,2,31,0,7,0
CUST-04655,2023-05-14,Business,Annual,Healthcare,Organic Search,237.38,1,3,8,18,18629,Basic,1,36,2,6,0
CUST-04656,2022-11-16,Starter,Monthly,Marketing,Social Media,27.79,17,4,12,16,4210,Premium,0,10,0,9,0
CUST-04657,2022-12-26,Enterprise,Monthly,Legal,Direct,588.28,8,45,17,15,29859,Premium,1,8,1,4,0
CUST-04658,2023-05-02,Business,Annual,Finance,Social Media,268.15,14,3,20,14,29055,Premium,2,13,2,10,0
CUST-04659,2022-04-01,Business,Annual,Retail,Partner,297.94,6,31,17,6,12908,Standard,2,11,3,5,0
CUST-04660,2022-11-10,Professional,Annual,Legal,Organic Search,90.55,2,3,25,8,3247,Basic,0,25,0,2,0
CUST-04661,2022-12-13,Business,Annual,Healthcare,Social Media,267.94,9,15,25,17,49642,Standard,7,23,0,9,0
CUST-04662,2023-08-24,Enterprise,Annual,Finance,Organic Search,758.2,4,39,17,10,19161,Standard,3,13,0,2,0
CUST-04663,2023-12-28,Business,Annual,Healthcare,Referral,319.78,2,49,25,11,9082,Premium,0,9,2,1,0
CUST-04664,2023-04-23,Starter,Annual,Manufacturing,Direct,32.41,4,1,21,16,4246,Basic,1,15,2,4,1
CUST-04665,2023-05-28,Starter,Two-Year,Retail,Referral,33.57,13,4,15,7,1028,Standard,1,36,0,6,0
CUST-04666,2023-01-29,Professional,Two-Year,Education,Social Media,99.85,1,10,14,8,3212,Basic,4,0,0,9,0
CUST-04667,2023-03-20,Enterprise,Monthly,Technology,Referral,714.56,15,19,20,3,35021,Standard,1,3,0,9,0
CUST-04668,2022-08-27,Business,Monthly,Healthcare,Direct,288.01,3,18,15,19,26632,Basic,3,18,1,4,0
CUST-04669,2024-01-28,Professional,Annual,Legal,Paid Search,121.08,2,2,13,15,4493,Standard,4,1,0,2,1
CUST-04670,2022-11-24,Professional,Monthly,Finance,Organic Search,107.76,17,10,13,14,1187,Basic,1,8,0,5,1
CUST-04671,2022-05-11,Professional,Monthly,Retail,Direct,119.25,8,9,11,4,3288,Basic,0,12,0,10,1
CUST-04672,2022-03-02,Business,Annual,Education,Organic Search,254.66,24,40,20,3,12818,Basic,1,7,0,5,0
CUST-04673,2023-09-21,Professional,Monthly,Technology,Partner,114.24,3,8,7,18,1609,Standard,0,44,1,3,1
CUST-04674,2023-05-24,Business,Monthly,Retail,Referral,317.73,9,5,27,9,9670,Standard,1,2,1,5,0
CUST-04675,2023-05-16,Starter,Annual,Healthcare,Direct,36.7,10,3,13,7,961,Standard,2,7,1,1,1
CUST-04676,2023-02-17,Professional,Annual,Healthcare,Partner,115.99,8,5,7,6,772,Basic,3,23,3,1,1
CUST-04677,2023-04-23,Starter,Monthly,Healthcare,Organic Search,31.42,8,9,16,8,1081,Basic,3,20,0,6,0
CUST-04678,2024-02-05,Business,Annual,Manufacturing,Social Media,244.57,4,25,13,4,47763,Basic,1,20,0,3,0
CUST-04679,2023-03-11,Professional,Monthly,Healthcare,Referral,106.44,3,2,19,7,2564,Basic,4,57,0,3,1
CUST-04680,2022-03-12,Professional,Two-Year,Legal,Partner,93.86,2,6,27,17,1525,Basic,3,0,0,10,0
CUST-04681,2023-01-20,Starter,Monthly,Education,Direct,29.24,4,6,18,15,20,Standard,2,7,0,4,0
CUST-04682,2022-07-07,Professional,Monthly,Retail,Organic Search,109.62,21,4,23,15,3600,Standard,3,16,0,10,0
CUST-04683,2023-12-11,Starter,Monthly,Manufacturing,Organic Search,29.56,1,4,14,17,4370,Premium,1,1,0,3,1
CUST-04684,2023-09-26,Professional,Annual,Technology,Direct,94.43,4,9,28,4,1671,Basic,3,4,0,2,0
CUST-04685,2024-02-12,Professional,Annual,Healthcare,Referral,90.16,1,3,13,5,3154,Basic,2,14,0,10,0
CUST-04686,2022-05-21,Professional,Annual,Legal,Social Media,93.79,24,7,33,15,4188,Basic,0,27,0,5,0
CUST-04687,2022-08-09,Professional,Annual,Education,Social Media,98.32,23,6,15,15,2555,Standard,2,10,0,9,0
CUST-04688,2022-11-24,Business,Monthly,Legal,Paid Search,232.4,11,37,28,9,15445,Basic,2,46,1,5,0
CUST-04689,2022-04-14,Starter,Two-Year,Legal,Organic Search,35.5,11,10,24,6,3178,Basic,1,10,0,4,0
CUST-04690,2022-09-15,Starter,Annual,Healthcare,Direct,35.53,1,6,10,3,3690,Standard,1,9,0,9,1
CUST-04691,2023-12-13,Professional,Annual,Finance,Paid Search,106.71,6,8,13,11,1330,Basic,3,21,0,10,0
CUST-04692,2022-08-28,Business,Annual,Technology,Organic Search,263.79,20,49,18,19,29201,Standard,2,59,0,9,0
CUST-04693,2022-09-14,Business,Two-Year,Manufacturing,Organic Search,260.92,2,19,13,3,37463,Basic,1,19,0,9,0
CUST-04694,2024-02-15,Starter,Two-Year,Manufacturing,Paid Search,30.68,4,9,31,2,762,Premium,4,2,2,5,0
CUST-04695,2023-09-28,Starter,Annual,Marketing,Social Media,33.77,6,3,11,2,2630,Standard,2,18,1,7,0
CUST-04696,2023-03-19,Business,Annual,Retail,Paid Search,283.45,5,46,18,18,11549,Basic,1,4,0,9,0
CUST-04697,2022-10-03,Business,Annual,Education,Referral,240.41,21,5,24,8,41396,Basic,2,16,0,10,0
CUST-04698,2023-01-30,Business,Monthly,Finance,Organic Search,304.27,13,27,10,16,8192,Basic,2,44,0,5,1
CUST-04699,2023-01-09,Enterprise,Annual,Manufacturing,Organic Search,767.02,1,10,17,19,10167,Premium,3,28,0,6,0
CUST-04700,2023-03-31,Business,Annual,Manufacturing,Paid Search,260.41,6,43,11,4,10662,Standard,2,19,0,1,0
CUST-04701,2022-09-07,Business,Monthly,Education,Organic Search,292.46,2,47,12,7,41101,Premium,0,36,0,4,1
CUST-04702,2023-09-13,Business,Two-Year,Retail,Paid Search,271.45,4,42,12,10,10959,Basic,0,4,0,5,0
CUST-04703,2022-01-13,Starter,Annual,Manufacturing,Organic Search,34.08,4,7,15,16,4301,Premium,0,32,0,2,0
CUST-04704,2023-12-03,Professional,Monthly,Marketing,Referral,98.71,6,4,18,11,4089,Standard,1,11,0,2,0
CUST-04705,2024-02-12,Starter,Annual,Marketing,Social Media,28.63,1,9,19,1,2061,Premium,0,1,0,2,0
CUST-04706,2024-01-28,Professional,Monthly,Marketing,Organic Search,107.37,2,6,13,20,3393,Premium,1,12,1,4,1
CUST-04707,2024-02-18,Professional,Annual,Retail,Organic Search,123.12,2,4,14,15,4270,Basic,2,10,0,4,0
CUST-04708,2023-10-07,Starter,Monthly,Healthcare,Paid Search,36.57,6,9,7,11,2738,Basic,4,1,0,6,1
CUST-04709,2022-02-23,Business,Annual,Legal,Organic Search,311.61,2,19,24,2,18211,Standard,3,21,0,8,0
CUST-04710,2023-11-16,Professional,Two-Year,Healthcare,Referral,113.9,5,10,18,9,3628,Basic,3,1,0,4,0
CUST-04711,2022-01-20,Business,Monthly,Manufacturing,Referral,281.1,9,8,16,1,13055,Premium,4,1,1,7,0
CUST-04712,2023-05-20,Professional,Monthly,Manufacturing,Organic Search,112.32,10,6,30,19,3668,Basic,4,18,0,1,0
CUST-04713,2023-03-09,Professional,Monthly,Finance,Direct,91.86,3,6,24,17,2312,Basic,5,16,0,10,0
CUST-04714,2023-06-04,Starter,Annual,Legal,Referral,27.46,9,2,24,14,247,Premium,3,6,0,1,0
CUST-04715,2023-05-23,Business,Two-Year,Education,Organic Search,282.03,3,27,20,17,43320,Standard,2,25,0,6,0
CUST-04716,2022-03-17,Professional,Two-Year,Technology,Partner,127.33,21,6,13,10,76,Basic,3,1,0,5,0
CUST-04717,2022-08-06,Starter,Annual,Healthcare,Referral,35.65,2,8,15,9,2900,Basic,2,5,1,2,0
CUST-04718,2023-02-02,Starter,Annual,Education,Direct,31.54,15,6,17,8,3075,Basic,1,16,0,10,1
CUST-04719,2023-05-08,Business,Two-Year,Marketing,Organic Search,289.17,2,9,26,8,31571,Premium,0,1,0,3,0
CUST-04720,2023-03-09,Starter,Annual,Manufacturing,Organic Search,34.94,2,9,16,7,4493,Standard,1,3,0,6,0
CUST-04721,2022-11-02,Professional,Monthly,Technology,Organic Search,90.26,11,8,19,12,2545,Basic,1,16,2,2,1
CUST-04722,2024-03-22,Business,Annual,Healthcare,Paid Search,286.87,2,17,22,1,3962,Basic,2,19,0,10,0
