Customer_ID,Plan,Contract_Type,Industry,Monthly_Spend_USD,Tenure_Months,NPS_Score,Logins_Per_Month,Days_Since_Last_Login,Churn_Probability,Risk_Tier,Churned,Churn_Probability_Pct
CUST-02429,Professional,Annual,Education,101.34,8,7,20,3,0.20059867878742577,Low Risk,0,20.1
CUST-03036,Professional,Annual,Manufacturing,127.56,15,9,8,6,0.2004940758195538,Low Risk,0,20.0
CUST-02940,Professional,Annual,Technology,123.67,3,8,27,10,0.20035952805428217,Low Risk,0,20.0
CUST-02705,Enterprise,Annual,Retail,600.67,2,7,4,6,0.200186624033473,Low Risk,0,20.0
CUST-00340,Professional,Annual,Retail,111.72,5,7,26,18,0.20001822333303493,Low Risk,0,20.0
CUST-02581,Professional,Annual,Education,93.25,5,8,14,7,0.2000046663320214,Low Risk,0,20.0
CUST-00006,Business,Annual,Education,229.67,13,8,16,17,0.1999385640013781,Low Risk,0,20.0
CUST-04062,Enterprise,Monthly,Finance,735.13,10,6,20,0,0.19963964995509687,Low Risk,0,20.0
CUST-01769,Business,Annual,Education,231.23,1,4,12,0,0.1995754739412921,Low Risk,0,20.0
CUST-03518,Business,Annual,Finance,247.31,14,2,18,2,0.19948709833072287,Low Risk,0,19.9
CUST-01047,Business,Annual,Retail,266.41,19,4,20,0,0.1994327910184814,Low Risk,0,19.9
CUST-05000,Professional,Annual,Technology,102.76,3,6,13,24,0.19934528985867456,Low Risk,0,19.9
CUST-00966,Business,Annual,Manufacturing,228.95,5,6,17,6,0.1993151336997563,Low Risk,0,19.9
CUST-03606,Professional,Two-Year,Finance,125.59,12,7,15,15,0.19927654732914193,Low Risk,0,19.9
CUST-03474,Enterprise,Monthly,Manufacturing,691.71,21,8,24,28,0.19919795926637243,Low Risk,0,19.9
CUST-01765,Business,Annual,Education,299.15,3,7,21,42,0.19905749727088123,Low Risk,0,19.9
CUST-00810,Professional,Monthly,Education,102.77,6,10,26,11,0.19865061871214026,Low Risk,0,19.9
CUST-02054,Business,Two-Year,Technology,234.98,23,7,21,30,0.19846782602818228,Low Risk,0,19.8
CUST-03178,Enterprise,Annual,Retail,572.03,2,4,18,13,0.19842811707883187,Low Risk,1,19.8
CUST-00279,Business,Two-Year,Healthcare,308.9,8,8,21,1,0.1983741828529342,Low Risk,0,19.8
CUST-00797,Professional,Monthly,Healthcare,108.96,7,7,28,0,0.19830092759812992,Low Risk,0,19.8
CUST-01194,Starter,Annual,Technology,29.04,2,8,28,41,0.19809117631988946,Low Risk,0,19.8
CUST-01027,Professional,Annual,Marketing,93.94,3,5,17,16,0.19790553027110136,Low Risk,0,19.8
CUST-00684,Business,Annual,Marketing,251.46,3,8,27,8,0.19782211471349506,Low Risk,0,19.8
CUST-01590,Professional,Annual,Finance,101.08,7,8,13,5,0.19772673006656796,Low Risk,0,19.8
CUST-04716,Professional,Two-Year,Technology,127.33,21,5,13,1,0.1977100023495276,Low Risk,0,19.8
CUST-00962,Business,Monthly,Legal,254.0,10,6,16,18,0.1976336654136868,Low Risk,0,19.8
CUST-04257,Starter,Two-Year,Healthcare,26.94,10,1,22,8,0.1976159024135216,Low Risk,1,19.8
CUST-00300,Starter,Two-Year,Education,35.73,12,3,26,7,0.1974140067620299,Low Risk,1,19.7
CUST-00365,Professional,Two-Year,Marketing,111.63,7,8,26,16,0.19717347528183857,Low Risk,0,19.7
CUST-03220,Business,Annual,Finance,273.66,6,1,26,1,0.19716298402846108,Low Risk,0,19.7
CUST-01706,Starter,Annual,Manufacturing,31.4,3,9,32,17,0.19666382687051226,Low Risk,0,19.7
CUST-04952,Professional,Annual,Manufacturing,96.23,10,7,27,21,0.19650410145271005,Low Risk,0,19.7
CUST-03653,Professional,Monthly,Education,102.68,7,4,26,4,0.19639699905246524,Low Risk,0,19.6
CUST-02270,Business,Monthly,Healthcare,295.77,14,10,19,9,0.19625633007370974,Low Risk,0,19.6
CUST-01566,Starter,Annual,Healthcare,27.92,5,6,18,4,0.1962233438222672,Low Risk,1,19.6
CUST-04304,Business,Annual,Technology,303.37,1,4,24,10,0.1959357997927355,Low Risk,0,19.6
CUST-01536,Professional,Annual,Healthcare,117.73,8,9,18,25,0.19587851549907792,Low Risk,0,19.6
CUST-02129,Business,Annual,Legal,267.45,8,5,26,8,0.19563968719020547,Low Risk,0,19.6
CUST-04628,Enterprise,Two-Year,Healthcare,600.97,3,6,6,3,0.19555975585937624,Low Risk,0,19.6
CUST-03854,Professional,Annual,Technology,117.77,18,3,26,4,0.19550349123690366,Low Risk,0,19.6
CUST-00009,Professional,Two-Year,Finance,126.87,17,6,13,5,0.19548894044538292,Low Risk,0,19.5
CUST-00504,Professional,Annual,Healthcare,92.98,3,9,18,0,0.1954825302827924,Low Risk,0,19.5
CUST-01044,Professional,Annual,Legal,94.39,8,9,18,2,0.19515611444914746,Low Risk,1,19.5
CUST-04821,Starter,Annual,Finance,35.05,25,10,13,3,0.19512428969077078,Low Risk,0,19.5
CUST-03592,Enterprise,Annual,Technology,615.8,3,6,12,7,0.19484067040762063,Low Risk,0,19.5
CUST-01870,Business,Monthly,Education,323.41,1,6,22,9,0.1947076762348671,Low Risk,0,19.5
CUST-02449,Starter,Two-Year,Healthcare,28.64,2,10,27,40,0.1945050157335992,Low Risk,0,19.5
CUST-04846,Business,Monthly,Legal,249.56,15,8,17,12,0.1942282741810867,Low Risk,0,19.4
CUST-04138,Starter,Annual,Marketing,33.47,4,9,20,0,0.1941487682110242,Low Risk,0,19.4
CUST-01367,Business,Annual,Manufacturing,253.74,5,8,12,29,0.19400503705341077,Low Risk,0,19.4
CUST-00610,Business,Annual,Technology,248.42,11,3,15,4,0.1939682051743987,Low Risk,0,19.4
CUST-02662,Starter,Annual,Retail,27.81,2,8,14,7,0.1935817758154812,Low Risk,0,19.4
CUST-00428,Professional,Annual,Legal,128.41,6,4,13,3,0.19355091960860324,Low Risk,0,19.4
CUST-00210,Business,Two-Year,Legal,236.3,6,3,31,28,0.19351444823286196,Low Risk,0,19.4
CUST-04968,Enterprise,Two-Year,Finance,741.4,17,2,8,4,0.19332478268551848,Low Risk,1,19.3
CUST-03381,Business,Annual,Education,257.63,6,6,22,17,0.19326607007577773,Low Risk,0,19.3
CUST-04599,Enterprise,Monthly,Legal,567.3,13,8,19,3,0.19285024607274834,Low Risk,0,19.3
CUST-01325,Enterprise,Monthly,Technology,549.34,9,2,26,18,0.19281563284135178,Low Risk,0,19.3
CUST-00777,Starter,Two-Year,Technology,28.01,3,2,27,8,0.19204449120074588,Low Risk,0,19.2
CUST-00114,Enterprise,Two-Year,Healthcare,733.3,12,3,18,5,0.19203049140746525,Low Risk,0,19.2
CUST-02678,Enterprise,Two-Year,Technology,614.28,9,1,11,2,0.19172506465651834,Low Risk,0,19.2
CUST-01159,Professional,Annual,Technology,122.0,1,6,24,13,0.19153012166421554,Low Risk,1,19.2
CUST-03977,Enterprise,Two-Year,Finance,588.52,1,1,13,3,0.1913210841105136,Low Risk,1,19.1
CUST-03470,Professional,Annual,Marketing,94.38,16,5,28,0,0.19130938743183132,Low Risk,0,19.1
CUST-00154,Enterprise,Annual,Marketing,692.85,24,1,26,22,0.19111246918718977,Low Risk,0,19.1
CUST-02039,Professional,Annual,Technology,110.78,15,8,18,3,0.19111117814069975,Low Risk,1,19.1
CUST-04370,Professional,Annual,Technology,118.89,10,10,24,51,0.1908122487574147,Low Risk,0,19.1
CUST-02618,Starter,Two-Year,Technology,26.26,17,4,18,5,0.19077121193795207,Low Risk,0,19.1
CUST-01073,Professional,Two-Year,Retail,112.35,13,8,8,3,0.19076563818183992,Low Risk,0,19.1
CUST-03397,Professional,Monthly,Technology,108.52,3,10,26,23,0.19075392726733312,Low Risk,1,19.1
CUST-04840,Enterprise,Annual,Marketing,679.47,7,1,27,18,0.19061497519408424,Low Risk,0,19.1
CUST-01846,Business,Monthly,Legal,257.11,6,9,19,0,0.1905056183767238,Low Risk,0,19.1
CUST-01903,Professional,Two-Year,Healthcare,125.62,4,8,15,11,0.1902712848731815,Low Risk,0,19.0
CUST-03169,Business,Annual,Finance,267.34,23,6,24,9,0.19026561028776445,Low Risk,0,19.0
CUST-00033,Business,Annual,Manufacturing,285.12,7,5,27,1,0.1902103672506967,Low Risk,0,19.0
CUST-00129,Starter,Annual,Technology,27.86,16,8,15,20,0.19017385386985136,Low Risk,0,19.0
CUST-02252,Enterprise,Annual,Healthcare,663.13,1,6,12,27,0.1901374771658281,Low Risk,0,19.0
CUST-02588,Professional,Annual,Technology,111.23,10,5,25,1,0.18984473568601748,Low Risk,0,19.0
CUST-03336,Starter,Two-Year,Retail,33.91,12,5,20,11,0.18909279856498956,Low Risk,0,18.9
CUST-03655,Business,Annual,Technology,270.65,15,6,14,9,0.18905783638287804,Low Risk,0,18.9
CUST-02921,Enterprise,Two-Year,Technology,576.74,6,3,19,26,0.18865819569825373,Low Risk,0,18.9
CUST-00328,Professional,Monthly,Marketing,96.45,8,9,21,12,0.1885875556323257,Low Risk,0,18.9
CUST-03008,Business,Annual,Education,288.22,2,7,27,46,0.18853696785746343,Low Risk,0,18.9
CUST-03681,Business,Annual,Marketing,280.65,2,6,11,7,0.18842326942657056,Low Risk,0,18.8
CUST-00303,Business,Two-Year,Marketing,231.67,6,4,15,8,0.18839364613668397,Low Risk,0,18.8
CUST-04115,Professional,Monthly,Retail,97.79,16,5,29,7,0.18831554529245084,Low Risk,0,18.8
CUST-02726,Professional,Annual,Education,91.37,3,4,19,12,0.18822303662281276,Low Risk,0,18.8
CUST-02677,Business,Two-Year,Retail,270.85,20,4,30,38,0.1881461761264222,Low Risk,0,18.8
CUST-04863,Business,Annual,Manufacturing,266.12,1,7,14,0,0.1879343281954951,Low Risk,1,18.8
CUST-01596,Business,Monthly,Technology,311.73,11,6,19,1,0.1878420888098248,Low Risk,1,18.8
CUST-03230,Business,Annual,Education,241.55,4,10,4,22,0.18772590466512515,Low Risk,1,18.8
CUST-02803,Starter,Two-Year,Retail,28.62,7,7,14,6,0.18754495586325814,Low Risk,0,18.8
CUST-02245,Starter,Annual,Manufacturing,35.75,4,10,26,16,0.18731306647721643,Low Risk,0,18.7
CUST-00131,Business,Annual,Education,272.8,5,3,22,0,0.1872147716240262,Low Risk,0,18.7
CUST-01232,Business,Monthly,Marketing,293.78,4,10,12,1,0.18720535353112752,Low Risk,0,18.7
CUST-04962,Starter,Annual,Technology,35.41,24,7,15,0,0.18713873710204007,Low Risk,0,18.7
CUST-00690,Professional,Two-Year,Finance,101.51,4,8,17,4,0.18712572365040334,Low Risk,0,18.7
CUST-00992,Business,Two-Year,Education,302.21,2,4,9,5,0.18665955292786288,Low Risk,1,18.7
CUST-02488,Starter,Two-Year,Finance,33.7,1,10,18,15,0.186627156785726,Low Risk,0,18.7
CUST-00784,Starter,Annual,Education,28.34,24,9,14,0,0.1865860761005186,Low Risk,0,18.7
CUST-00576,Starter,Two-Year,Healthcare,30.87,1,7,12,3,0.18633797824746162,Low Risk,1,18.6
CUST-02650,Business,Annual,Education,298.8,2,4,23,7,0.18631868351247455,Low Risk,0,18.6
CUST-04312,Business,Annual,Retail,251.0,14,7,10,17,0.18610821887466567,Low Risk,0,18.6
CUST-03636,Enterprise,Two-Year,Legal,771.18,5,1,18,28,0.18607270506868878,Low Risk,0,18.6
CUST-02358,Business,Annual,Marketing,236.04,22,2,22,15,0.1860420591230309,Low Risk,0,18.6
CUST-01357,Business,Monthly,Education,256.09,19,9,14,3,0.18596836025426128,Low Risk,0,18.6
CUST-04891,Enterprise,Annual,Healthcare,552.18,13,3,13,0,0.18577306302587157,Low Risk,0,18.6
CUST-03937,Starter,Annual,Legal,35.44,6,7,23,9,0.18573484173175547,Low Risk,0,18.6
CUST-01813,Business,Monthly,Manufacturing,237.88,15,9,17,20,0.185622412846627,Low Risk,1,18.6
CUST-01303,Professional,Two-Year,Healthcare,121.02,4,7,18,2,0.18557260207756193,Low Risk,1,18.6
CUST-00849,Business,Two-Year,Legal,254.05,21,4,15,39,0.1853132531608571,Low Risk,1,18.5
CUST-01402,Enterprise,Monthly,Technology,658.95,5,2,25,1,0.18519992118267792,Low Risk,0,18.5
CUST-04974,Business,Annual,Retail,241.16,1,9,27,16,0.1849584844619111,Low Risk,0,18.5
CUST-02406,Enterprise,Monthly,Education,587.54,3,10,8,4,0.18481253926865163,Low Risk,0,18.5
CUST-03601,Starter,Monthly,Technology,29.9,19,10,26,9,0.1846575171356313,Low Risk,0,18.5
CUST-02173,Starter,Annual,Technology,30.79,3,10,23,0,0.18457820262716265,Low Risk,0,18.5
CUST-04396,Enterprise,Annual,Healthcare,641.29,5,2,14,6,0.1840326845945933,Low Risk,0,18.4
CUST-02667,Business,Monthly,Retail,302.37,3,10,22,7,0.18373753024679237,Low Risk,0,18.4
CUST-03956,Professional,Annual,Finance,110.22,7,9,11,6,0.18369590532946534,Low Risk,0,18.4
CUST-02902,Professional,Annual,Education,122.22,7,7,12,7,0.18360203624080979,Low Risk,0,18.4
CUST-00619,Enterprise,Monthly,Healthcare,761.71,4,4,27,20,0.18341169066387586,Low Risk,0,18.3
CUST-02282,Business,Annual,Healthcare,320.5,1,7,25,3,0.18327813333528503,Low Risk,0,18.3
CUST-04814,Professional,Two-Year,Healthcare,110.26,3,4,22,4,0.1830826947979124,Low Risk,0,18.3
CUST-01285,Enterprise,Monthly,Education,697.16,12,10,22,3,0.18292237831633706,Low Risk,1,18.3
CUST-04920,Business,Annual,Finance,321.88,11,9,13,12,0.18292041038731657,Low Risk,1,18.3
CUST-00444,Starter,Two-Year,Legal,33.0,8,10,21,11,0.18254826022395623,Low Risk,0,18.3
CUST-03490,Starter,Annual,Marketing,32.49,13,9,11,0,0.1825313883345457,Low Risk,0,18.3
CUST-02301,Business,Two-Year,Marketing,302.88,9,5,12,7,0.18249696675886903,Low Risk,0,18.2
CUST-00636,Enterprise,Two-Year,Education,656.94,4,2,22,0,0.18245943415832955,Low Risk,0,18.2
CUST-03891,Business,Monthly,Marketing,242.19,2,5,26,3,0.18241099622285067,Low Risk,0,18.2
CUST-00453,Starter,Two-Year,Healthcare,29.57,16,10,15,24,0.18209750097904007,Low Risk,0,18.2
CUST-02938,Business,Annual,Retail,271.16,2,5,18,0,0.18164406871619382,Low Risk,0,18.2
CUST-04196,Starter,Annual,Technology,28.59,3,7,23,3,0.18164186585797748,Low Risk,0,18.2
CUST-02118,Enterprise,Annual,Healthcare,765.88,5,3,13,0,0.1816113608603117,Low Risk,0,18.2
CUST-00516,Business,Annual,Education,248.63,1,3,15,4,0.18156986441057735,Low Risk,0,18.2
CUST-03789,Business,Annual,Marketing,314.37,6,1,26,6,0.18155442406885028,Low Risk,0,18.2
CUST-00791,Professional,Annual,Legal,113.52,4,7,28,17,0.18113987269191492,Low Risk,0,18.1
CUST-02512,Starter,Annual,Marketing,27.56,16,9,20,0,0.18100763292055097,Low Risk,0,18.1
CUST-00311,Starter,Annual,Marketing,32.78,10,5,35,8,0.18095349504248354,Low Risk,0,18.1
CUST-04481,Enterprise,Monthly,Finance,703.69,24,7,35,0,0.18082411680302468,Low Risk,0,18.1
CUST-02390,Starter,Annual,Legal,30.1,6,4,23,0,0.18075544482326303,Low Risk,0,18.1
CUST-02330,Business,Annual,Finance,249.18,3,8,25,18,0.18063096945147974,Low Risk,0,18.1
CUST-01345,Business,Annual,Healthcare,275.79,13,10,9,8,0.18040073969643836,Low Risk,0,18.0
CUST-00509,Business,Monthly,Healthcare,290.56,3,6,21,6,0.1803113454141485,Low Risk,0,18.0
CUST-04828,Business,Annual,Retail,264.95,2,10,14,7,0.18025089268850147,Low Risk,0,18.0
CUST-04076,Starter,Annual,Finance,30.98,25,8,25,13,0.18010202023966834,Low Risk,0,18.0
CUST-02298,Professional,Two-Year,Manufacturing,101.62,6,3,10,8,0.18006078829104985,Low Risk,0,18.0
CUST-04270,Business,Monthly,Retail,322.11,22,10,14,4,0.17998199359905737,Low Risk,0,18.0
CUST-02970,Business,Two-Year,Technology,245.86,16,6,11,41,0.17992533043613548,Low Risk,0,18.0
CUST-00772,Business,Monthly,Finance,251.1,6,10,16,0,0.17966304435145453,Low Risk,0,18.0
CUST-00903,Business,Monthly,Marketing,284.03,5,10,17,10,0.17963527351415667,Low Risk,0,18.0
CUST-04653,Enterprise,Monthly,Marketing,755.92,10,7,11,3,0.1796340601309156,Low Risk,0,18.0
CUST-02875,Business,Annual,Technology,276.83,8,4,23,4,0.17941648090366272,Low Risk,0,17.9
CUST-01799,Professional,Annual,Retail,90.87,3,8,21,4,0.17932543938065357,Low Risk,0,17.9
CUST-01751,Starter,Two-Year,Education,31.92,22,7,15,43,0.17909620753557648,Low Risk,1,17.9
CUST-00293,Enterprise,Annual,Education,739.69,3,7,11,17,0.1790922082563527,Low Risk,1,17.9
CUST-04314,Business,Annual,Healthcare,288.89,15,3,25,13,0.17905653450610054,Low Risk,0,17.9
CUST-00180,Professional,Annual,Healthcare,95.76,4,8,22,21,0.17892982519205153,Low Risk,0,17.9
CUST-03628,Professional,Two-Year,Finance,98.53,15,8,12,0,0.17891268487543735,Low Risk,0,17.9
CUST-03038,Business,Annual,Manufacturing,261.67,6,6,24,13,0.17875223993169023,Low Risk,0,17.9
CUST-01067,Business,Annual,Manufacturing,250.16,3,9,12,5,0.1786526592892994,Low Risk,0,17.9
CUST-01598,Business,Annual,Marketing,293.98,21,7,24,28,0.17852602228012082,Low Risk,0,17.9
CUST-00047,Starter,Annual,Healthcare,32.94,5,9,20,0,0.17849700563711496,Low Risk,1,17.8
CUST-00606,Business,Annual,Finance,302.66,16,5,20,0,0.1784592397446773,Low Risk,0,17.8
CUST-04277,Professional,Two-Year,Finance,91.77,3,6,29,4,0.178271466552022,Low Risk,0,17.8
CUST-03253,Enterprise,Two-Year,Retail,635.79,3,1,12,6,0.17821359808386886,Low Risk,1,17.8
CUST-01141,Business,Annual,Education,323.46,1,10,19,0,0.17782049059603544,Low Risk,0,17.8
CUST-00960,Business,Two-Year,Healthcare,295.43,13,4,23,17,0.1774023187123569,Low Risk,0,17.7
CUST-03181,Business,Annual,Technology,299.08,12,4,12,3,0.1773675113911191,Low Risk,0,17.7
CUST-04178,Professional,Two-Year,Education,93.07,6,7,15,0,0.1772264700900831,Low Risk,0,17.7
CUST-04550,Enterprise,Annual,Manufacturing,646.96,2,10,13,41,0.17714022512478456,Low Risk,0,17.7
CUST-04398,Professional,Annual,Technology,94.69,10,7,28,15,0.17688563308628735,Low Risk,0,17.7
CUST-00448,Business,Annual,Finance,254.28,7,9,21,5,0.17681411730434615,Low Risk,0,17.7
CUST-01986,Enterprise,Monthly,Marketing,766.41,12,9,12,32,0.17679626343677457,Low Risk,0,17.7
CUST-02045,Business,Annual,Retail,229.56,10,3,21,5,0.17641780667024617,Low Risk,0,17.6
CUST-04302,Professional,Two-Year,Marketing,89.56,6,5,19,7,0.17635952641968844,Low Risk,1,17.6
CUST-02942,Professional,Annual,Retail,95.28,3,9,25,10,0.17614634980976296,Low Risk,0,17.6
CUST-02331,Enterprise,Two-Year,Retail,586.71,2,2,9,4,0.1759998593503883,Low Risk,0,17.6
CUST-03885,Starter,Two-Year,Manufacturing,29.12,14,6,15,0,0.17585865476168047,Low Risk,0,17.6
CUST-01302,Business,Two-Year,Marketing,244.42,13,8,14,3,0.1758358593896931,Low Risk,0,17.6
CUST-02328,Professional,Monthly,Technology,102.43,23,7,18,0,0.17577314285936207,Low Risk,0,17.6
CUST-04056,Enterprise,Two-Year,Legal,631.87,4,6,9,0,0.17576610527694436,Low Risk,0,17.6
CUST-03363,Business,Two-Year,Education,249.0,9,10,13,13,0.17564632719449005,Low Risk,0,17.6
CUST-04176,Business,Two-Year,Marketing,257.68,1,2,22,5,0.17564225916816914,Low Risk,0,17.6
CUST-01931,Business,Annual,Education,240.65,24,4,10,1,0.17522215254549342,Low Risk,0,17.5
CUST-00149,Business,Annual,Manufacturing,271.26,5,7,24,36,0.17514578211518586,Low Risk,0,17.5
CUST-00175,Professional,Two-Year,Legal,118.3,10,9,18,26,0.1751337997033995,Low Risk,0,17.5
CUST-04685,Professional,Annual,Healthcare,90.16,1,10,13,14,0.17476621194261643,Low Risk,0,17.5
CUST-00072,Enterprise,Monthly,Legal,566.92,3,7,26,30,0.17454641373676816,Low Risk,0,17.5
CUST-02125,Business,Annual,Legal,306.6,6,7,7,10,0.17434993918236683,Low Risk,0,17.4
CUST-02241,Business,Annual,Healthcare,300.02,19,5,10,0,0.1740943822130085,Low Risk,0,17.4
CUST-02215,Professional,Annual,Legal,122.35,2,7,24,14,0.1740732944485826,Low Risk,0,17.4
CUST-00532,Professional,Annual,Finance,127.11,19,9,22,15,0.1739749135719315,Low Risk,0,17.4
CUST-00270,Professional,Annual,Marketing,115.31,9,9,17,10,0.17390293294518613,Low Risk,0,17.4
CUST-01389,Business,Annual,Retail,292.77,4,10,18,58,0.17364747894153224,Low Risk,0,17.4
CUST-04751,Enterprise,Monthly,Manufacturing,685.51,4,7,23,16,0.17357171141973762,Low Risk,0,17.4
CUST-02706,Business,Monthly,Marketing,304.57,7,8,18,12,0.1734261286166154,Low Risk,0,17.3
CUST-03638,Starter,Annual,Finance,36.45,17,7,26,32,0.17325043907118953,Low Risk,0,17.3
CUST-03793,Business,Two-Year,Technology,228.59,6,4,14,0,0.17304316020261393,Low Risk,0,17.3
CUST-01409,Business,Annual,Retail,320.96,2,9,17,5,0.1727301368058893,Low Risk,0,17.3
CUST-03737,Starter,Two-Year,Technology,35.25,25,7,9,17,0.17264325055330654,Low Risk,0,17.3
CUST-00150,Professional,Annual,Retail,125.62,18,10,10,2,0.172530158544488,Low Risk,0,17.3
CUST-00364,Business,Annual,Education,245.25,3,1,16,1,0.172467581546244,Low Risk,0,17.2
CUST-03624,Starter,Two-Year,Technology,36.57,3,7,19,8,0.17199143195139374,Low Risk,0,17.2
CUST-00362,Enterprise,Monthly,Education,775.41,6,9,27,34,0.17166524716528397,Low Risk,0,17.2
CUST-02538,Enterprise,Monthly,Manufacturing,603.92,11,7,10,8,0.1716102255749284,Low Risk,1,17.2
CUST-02919,Professional,Two-Year,Finance,111.96,14,5,14,2,0.17157189113136279,Low Risk,0,17.2
CUST-04255,Starter,Annual,Technology,36.05,20,8,20,6,0.1714681177094831,Low Risk,0,17.1
CUST-02438,Professional,Annual,Education,106.18,22,6,16,8,0.17144889831121915,Low Risk,0,17.1
CUST-03456,Enterprise,Annual,Education,644.67,5,2,21,6,0.17135232627107913,Low Risk,0,17.1
CUST-03712,Starter,Annual,Education,32.27,3,7,29,18,0.17110846694455498,Low Risk,0,17.1
CUST-04579,Professional,Annual,Manufacturing,111.17,5,8,24,14,0.17103053728383943,Low Risk,0,17.1
CUST-04433,Starter,Annual,Finance,29.57,6,8,26,3,0.17064259452678315,Low Risk,0,17.1
CUST-04521,Business,Two-Year,Legal,309.19,17,3,20,2,0.17052658846942373,Low Risk,0,17.1
CUST-01448,Professional,Annual,Legal,117.69,1,10,16,14,0.17047006635045672,Low Risk,0,17.0
CUST-02504,Business,Annual,Education,312.89,6,1,27,11,0.17032827181722537,Low Risk,0,17.0
CUST-03280,Business,Two-Year,Education,242.78,8,2,23,0,0.17017457918661516,Low Risk,0,17.0
CUST-02185,Starter,Two-Year,Legal,29.7,15,5,30,1,0.17014515643080486,Low Risk,0,17.0
CUST-03177,Starter,Annual,Retail,28.8,7,5,25,22,0.17008956999654423,Low Risk,0,17.0
CUST-03780,Professional,Annual,Finance,95.48,4,5,24,7,0.17008406712985913,Low Risk,0,17.0
CUST-01372,Enterprise,Annual,Manufacturing,711.64,4,7,23,1,0.1700697678460066,Low Risk,0,17.0
CUST-03512,Business,Monthly,Finance,297.59,5,9,23,2,0.16993015003400844,Low Risk,0,17.0
CUST-00179,Professional,Annual,Legal,111.34,16,4,28,5,0.16992922089049828,Low Risk,0,17.0
CUST-00306,Professional,Annual,Technology,91.24,9,8,10,0,0.16949481811347736,Low Risk,1,16.9
CUST-03668,Starter,Two-Year,Healthcare,26.3,27,8,13,1,0.16912059941238344,Low Risk,1,16.9
CUST-01906,Enterprise,Annual,Retail,597.05,20,7,8,18,0.1686081733965204,Low Risk,0,16.9
CUST-04007,Business,Monthly,Finance,276.1,2,10,14,16,0.16860067878046545,Low Risk,0,16.9
CUST-03650,Professional,Two-Year,Technology,102.24,1,1,30,16,0.1684601609268889,Low Risk,0,16.8
CUST-04103,Professional,Annual,Finance,115.79,5,6,4,0,0.16802532730061154,Low Risk,0,16.8
CUST-01188,Enterprise,Two-Year,Finance,541.29,3,7,18,2,0.16784425986364668,Low Risk,0,16.8
CUST-02736,Enterprise,Two-Year,Healthcare,688.72,10,6,18,16,0.1678152411802476,Low Risk,0,16.8
CUST-01337,Professional,Two-Year,Finance,95.31,5,10,13,28,0.16777732906669873,Low Risk,0,16.8
CUST-03669,Professional,Two-Year,Retail,96.16,11,5,18,4,0.16771994359775458,Low Risk,0,16.8
CUST-03570,Professional,Annual,Healthcare,128.57,5,7,26,6,0.16770818054235268,Low Risk,1,16.8
CUST-02686,Business,Monthly,Manufacturing,277.36,4,10,23,13,0.16748900385677667,Low Risk,0,16.7
CUST-00153,Starter,Annual,Finance,36.94,10,6,29,4,0.16740196049663209,Low Risk,0,16.7
CUST-00647,Professional,Annual,Marketing,122.43,8,7,16,15,0.166628528377909,Low Risk,0,16.7
CUST-03720,Professional,Annual,Marketing,98.28,19,5,25,4,0.16650933010115723,Low Risk,0,16.7
CUST-04211,Professional,Two-Year,Education,113.42,6,4,15,2,0.16632958442107343,Low Risk,1,16.6
CUST-02909,Enterprise,Monthly,Healthcare,582.83,10,5,9,1,0.16616876011292903,Low Risk,0,16.6
CUST-04388,Business,Annual,Retail,269.44,5,8,17,4,0.16609113969445866,Low Risk,0,16.6
CUST-04894,Business,Annual,Marketing,236.04,5,9,11,14,0.16587375483177677,Low Risk,0,16.6
CUST-02203,Business,Annual,Education,305.8,3,2,23,2,0.1658578101068334,Low Risk,0,16.6
CUST-03810,Business,Two-Year,Retail,267.06,2,3,11,3,0.16570758699906776,Low Risk,0,16.6
CUST-03126,Enterprise,Monthly,Education,726.16,3,3,27,2,0.16556815659217064,Low Risk,0,16.6
CUST-04586,Business,Two-Year,Technology,232.35,6,3,20,4,0.16547964784603275,Low Risk,0,16.5
CUST-04464,Business,Annual,Marketing,266.48,16,1,21,0,0.16545308865174566,Low Risk,0,16.5
CUST-03748,Professional,Two-Year,Finance,116.82,9,3,21,0,0.1653705251299861,Low Risk,0,16.5
CUST-02672,Professional,Annual,Marketing,109.85,12,10,22,21,0.16527815937423757,Low Risk,0,16.5
CUST-03656,Professional,Two-Year,Retail,115.0,4,1,24,9,0.165171726048872,Low Risk,0,16.5
CUST-00828,Professional,Two-Year,Healthcare,92.99,11,9,22,24,0.1651647395302391,Low Risk,0,16.5
CUST-00868,Business,Annual,Marketing,252.01,9,8,20,21,0.16512276732489561,Low Risk,0,16.5
CUST-01445,Enterprise,Annual,Healthcare,666.11,5,1,20,4,0.16506867347451978,Low Risk,0,16.5
CUST-03951,Business,Annual,Retail,315.39,4,9,14,8,0.16482165839390048,Low Risk,0,16.5
CUST-01654,Business,Annual,Finance,322.53,16,2,30,9,0.16480912423800412,Low Risk,0,16.5
CUST-03798,Professional,Two-Year,Manufacturing,94.59,16,7,23,25,0.1646364119301708,Low Risk,0,16.5
CUST-02911,Business,Annual,Education,262.07,1,5,14,0,0.16460386074012776,Low Risk,1,16.5
CUST-00026,Business,Annual,Education,246.3,11,9,24,63,0.163816805319028,Low Risk,1,16.4
CUST-02935,Enterprise,Monthly,Technology,707.78,2,8,16,11,0.16371385042594158,Low Risk,0,16.4
CUST-01221,Professional,Two-Year,Marketing,121.07,1,8,9,8,0.16365397398539946,Low Risk,0,16.4
